sbd,province_code,province_name,toan,ngu_van,ngoai_ngu,vat_li,hoa_hoc,sinh_hoc,lich_su,dia_li,gdcd,tin_hoc,cong_nghe,extra
08000199,08,Tuyên Quang,5.5,6.75,,,,,7.35,5.1,,,,
08000200,08,Tuyên Quang,3,3.5,,,,,4.5,4.5,,,,
08000201,08,Tuyên Quang,3.1,5,,,,,7.25,,,,,Giáo dục kinh tế pháp luật=4.5
08000202,08,Tuyên Quang,4.6,6.25,,,,3.85,6.25,,,,,
08000203,08,Tuyên Quang,4.25,6.5,,,,,6.35,5.5,,,,
08000205,08,Tuyên Quang,4.25,5,,,,,4,,,,,Giáo dục kinh tế pháp luật=4.1
08000206,08,Tuyên Quang,3.25,6.5,,,,,6.5,5.5,,,,
08000207,08,Tuyên Quang,3.85,3.25,,,,,4,,,,,Giáo dục kinh tế pháp luật=3.35
08000208,08,Tuyên Quang,4,5.5,,,,,4.95,,,,,Giáo dục kinh tế pháp luật=3.1
08000209,08,Tuyên Quang,2.75,3,,,,,3.6,2.25,,,,
08000210,08,Tuyên Quang,2.5,5,,,,,5.85,4.25,,,,
08000211,08,Tuyên Quang,4,7.25,,,,,6.6,5.75,,,,
08000212,08,Tuyên Quang,2.75,5.5,,,,,3.1,,,,,Giáo dục kinh tế pháp luật=3.75
08000213,08,Tuyên Quang,2.2,5.5,,,,,4.75,4.6,,,,
08000214,08,Tuyên Quang,2.75,6,,,,,5.6,,,,,Giáo dục kinh tế pháp luật=3
08000215,08,Tuyên Quang,6.25,5,,,,4,6.85,,,,,
08000216,08,Tuyên Quang,3.25,5,,,,,4.6,4.25,,,,
08000217,08,Tuyên Quang,6,7.25,,,,,7,,,,,Giáo dục kinh tế pháp luật=6.25
08000218,08,Tuyên Quang,3.1,6,,,,,4.25,,,,,Giáo dục kinh tế pháp luật=2.95
08000219,08,Tuyên Quang,3.1,5.25,,,,,5,3.5,,,,
08000220,08,Tuyên Quang,6.25,2.25,,,,6.6,7.5,,,,,
08000221,08,Tuyên Quang,4,5.25,,,,,4.85,5,,,,
08000222,08,Tuyên Quang,2.75,6,,,,,4.75,4.35,,,,
08000223,08,Tuyên Quang,5.25,5.5,,,,,6.25,,,,,Giáo dục kinh tế pháp luật=4.1
08000224,08,Tuyên Quang,2,5.25,,,,,6.35,4.6,,,,
08000225,08,Tuyên Quang,4,7.25,,,,,4.35,,,,,Giáo dục kinh tế pháp luật=3.85
08000226,08,Tuyên Quang,4.75,6.5,,,,,6.75,,,,,Giáo dục kinh tế pháp luật=5.25
08000227,08,Tuyên Quang,2.85,6.5,,,,,6,,,,,Giáo dục kinh tế pháp luật=6.6
08000228,08,Tuyên Quang,3,6,,,,,6.85,,,,,Giáo dục kinh tế pháp luật=6.5
08000229,08,Tuyên Quang,2.35,7.5,,,,,6.75,6.25,,,,
08000230,08,Tuyên Quang,2.75,4.5,,,,,4.5,,,,,Giáo dục kinh tế pháp luật=3.7
08000231,08,Tuyên Quang,2.45,5.25,,,,,5.35,3.5,,,,
08000232,08,Tuyên Quang,2.35,6.25,,,,,4.1,4.25,,,,
08000233,08,Tuyên Quang,,7.25,,,,,5,3.25,,,,
08000234,08,Tuyên Quang,2.1,4.25,,,,,7,,,,,Giáo dục kinh tế pháp luật=7.25
08000235,08,Tuyên Quang,,6,,,,,6.75,5.25,,,,
08000236,08,Tuyên Quang,2.5,4.25,,,,,4.35,,,,,Giáo dục kinh tế pháp luật=2.2
08000237,08,Tuyên Quang,5.25,5.25,,,,2.95,4.7,,,,,
08000238,08,Tuyên Quang,3.1,5.5,,,,,8,,,,,Giáo dục kinh tế pháp luật=5.75
08000239,08,Tuyên Quang,2.35,4,,,,,4,3.2,,,,
08000240,08,Tuyên Quang,3.35,4.75,,,,,4.6,,,,,Giáo dục kinh tế pháp luật=4.75
08000241,08,Tuyên Quang,5,6,,,,,8.5,7,,,,
08000242,08,Tuyên Quang,2.2,5.25,,,,,2.45,,,,,Giáo dục kinh tế pháp luật=3.6
08000243,08,Tuyên Quang,2.2,3.75,,,,,3.85,3.45,,,,
08000244,08,Tuyên Quang,1.7,4.5,,,,,4.25,3,,,,
08000245,08,Tuyên Quang,2.7,5.5,,,,,4.75,4.75,,,,
08000246,08,Tuyên Quang,3.25,5.25,,,,,5.35,4.35,,,,
08000247,08,Tuyên Quang,2.1,5,,,,,4.25,3.75,,,,
08000248,08,Tuyên Quang,3.45,4.5,,,,,3.1,2.75,,,,
08000249,08,Tuyên Quang,5.75,5,,,,,5.75,4.25,,,,
08000250,08,Tuyên Quang,3.85,5.25,,,,,7.5,4.85,,,,
08000251,08,Tuyên Quang,6,4.75,,,,5.35,5.85,,,,,
08000252,08,Tuyên Quang,3.85,5.5,,,,,4.6,,,,,Giáo dục kinh tế pháp luật=5
08000253,08,Tuyên Quang,,6,,,,,9.25,7.5,,,,
08000254,08,Tuyên Quang,2.35,5.5,,,,,6.95,4.5,,,,
08000255,08,Tuyên Quang,4.25,4.75,,,,,5.1,,,,,Giáo dục kinh tế pháp luật=3.35
08000256,08,Tuyên Quang,3.85,6.25,,,,,8.35,5.5,,,,
08000257,08,Tuyên Quang,3,5.5,,,,,5.35,,,,,Giáo dục kinh tế pháp luật=4.85
08000258,08,Tuyên Quang,3.35,6,,,,,7.35,6.1,,,,
08000259,08,Tuyên Quang,4.75,5.5,,,,,7,4.75,,,,
08000260,08,Tuyên Quang,4.5,5,,,,,5.75,4.25,,,,
08000261,08,Tuyên Quang,3.5,6.5,,,,,7,,,,,Giáo dục kinh tế pháp luật=5.25
08000262,08,Tuyên Quang,3.75,6,,,,,7.5,,,,,Giáo dục kinh tế pháp luật=6
08000263,08,Tuyên Quang,4.5,5.75,,,,,6.25,,,,,Giáo dục kinh tế pháp luật=5.5
08000265,08,Tuyên Quang,2.6,6.75,,,,,8.25,,,,,Giáo dục kinh tế pháp luật=4.35
08000266,08,Tuyên Quang,6,7,,,,,7.5,,,,,Giáo dục kinh tế pháp luật=4.7
08000267,08,Tuyên Quang,3.75,6,,,,,5.85,,,,,Giáo dục kinh tế pháp luật=5.25
08000268,08,Tuyên Quang,3.35,4.25,,,,,5.6,,,,,Giáo dục kinh tế pháp luật=4.45
08000269,08,Tuyên Quang,4.25,5.75,,,,6.25,9.25,,,,,
08000270,08,Tuyên Quang,3.5,6.25,,,,,6,4.25,,,,
08000271,08,Tuyên Quang,3.25,6.5,,,,,6.45,,,,,Giáo dục kinh tế pháp luật=4.85
08000272,08,Tuyên Quang,4.25,6,,,,,6.5,,,,,Giáo dục kinh tế pháp luật=5.2
08000273,08,Tuyên Quang,1.6,2.75,,,,,2.35,,,,,Giáo dục kinh tế pháp luật=3.25
08000274,08,Tuyên Quang,4.5,6.75,,,,,9.5,9.5,,,,
08000275,08,Tuyên Quang,3.85,5.25,,,,,4.35,5,,,,
08000276,08,Tuyên Quang,4.35,5.5,,,,,5.75,5,,,,
08000277,08,Tuyên Quang,3.5,6.5,,,,,6.1,5.25,,,,
08000278,08,Tuyên Quang,3.25,6.5,,,,,6.75,5.5,,,,
08000279,08,Tuyên Quang,3.35,4.25,,,,,3.2,2.25,,,,
08000280,08,Tuyên Quang,3,5.75,,,,,5.1,3.1,,,,
08000281,08,Tuyên Quang,3.35,4.5,,,,,6,,,,,Giáo dục kinh tế pháp luật=5.5
08000282,08,Tuyên Quang,4.75,6,,,,,7.25,5.35,,,,
08000283,08,Tuyên Quang,4.75,5.5,,,,,6.75,,,,,Giáo dục kinh tế pháp luật=4.25
08000284,08,Tuyên Quang,2.85,4,,,,,5.75,4.25,,,,
08000285,08,Tuyên Quang,5.5,4.25,,,,3.2,4.6,,,,,
08000286,08,Tuyên Quang,3.5,5.25,,,,,6,3.95,,,,
08000287,08,Tuyên Quang,3.25,6,,,,,8,,,,,Giáo dục kinh tế pháp luật=5.35
08000288,08,Tuyên Quang,3.75,3.25,,,,,3.6,,,,,Giáo dục kinh tế pháp luật=3
08000289,08,Tuyên Quang,3.35,5.75,,,,,5.5,3.6,,,,
08000290,08,Tuyên Quang,5.35,7,,,,,5.75,,,,,Giáo dục kinh tế pháp luật=4.85
08000291,08,Tuyên Quang,3.25,2.75,,,,,5,,,,,Giáo dục kinh tế pháp luật=4.1
08000292,08,Tuyên Quang,5.75,4.5,,,,3.6,5,,,,,
08000293,08,Tuyên Quang,3.5,5.5,,,,,4.1,3.25,,,,
08000294,08,Tuyên Quang,2.85,8.5,,,,,4.25,2.6,,,,
08000295,08,Tuyên Quang,5.25,7.5,,,,,7.25,5.6,,,,
08000296,08,Tuyên Quang,6,7,,,,,8,,,,,Giáo dục kinh tế pháp luật=7.35
08000297,08,Tuyên Quang,3.2,8.5,,,,,6.25,5.35,,,,
08000298,08,Tuyên Quang,4,6.75,,,,,8.5,,,,,Giáo dục kinh tế pháp luật=5.25
08000299,08,Tuyên Quang,4.1,7,,,,,8.35,,,,,Giáo dục kinh tế pháp luật=6.75
08000300,08,Tuyên Quang,3.5,8.25,,,,,5.75,3.35,,,,
08000301,08,Tuyên Quang,4.75,7,,,,,8.25,6.25,,,,
08000302,08,Tuyên Quang,3.6,8,,,,,5.5,5.5,,,,
08000303,08,Tuyên Quang,1.45,7,,,,,2.7,2.85,,,,
08000304,08,Tuyên Quang,5.75,7.25,,,,,8.25,6.75,,,,
08000305,08,Tuyên Quang,4.75,4.5,,,,,5.7,5.1,,,,
08000306,08,Tuyên Quang,3.5,4.75,,,,,7.2,4.5,,,,
08000307,08,Tuyên Quang,5.5,5.75,,,,,2.85,4.85,,,,
08000308,08,Tuyên Quang,4.5,4.25,,,,,6.75,,,,,Giáo dục kinh tế pháp luật=5.5
08000309,08,Tuyên Quang,4.35,5,,,,,3.95,,,,,Giáo dục kinh tế pháp luật=3.5
08000310,08,Tuyên Quang,3.5,7.25,,,,,7,6,,,,
08000311,08,Tuyên Quang,2.85,5.75,,,,,5.5,4.35,,,,
08000312,08,Tuyên Quang,2.95,6,,,,,6.5,,,,,Giáo dục kinh tế pháp luật=6.25
08000313,08,Tuyên Quang,4.6,4.75,,,,,4.85,4,,,,
08000314,08,Tuyên Quang,4,7.5,,,,,6,4.75,,,,
