sbd,province_code,province_name,toan,ngu_van,ngoai_ngu,vat_li,hoa_hoc,sinh_hoc,lich_su,dia_li,gdcd,tin_hoc,cong_nghe,extra
80000165,80,Tây Ninh,2.75,4.5,,,,,4.5,3.85,,,,
80000166,80,Tây Ninh,6.75,6,,,,5.35,5.75,,,,,
80000167,80,Tây Ninh,5.5,5,,,4.75,4.85,,,,,,
80000168,80,Tây Ninh,5.75,5,2,,,,7,,,,,
80000169,80,Tây Ninh,5.75,4.5,,,,,3.8,,,,,Giáo dục kinh tế pháp luật=3.2
80000170,80,Tây Ninh,4.75,6.5,,4.75,5.5,,,,,,,
80000171,80,Tây Ninh,6.5,5.5,,4,4,,,,,,,
80000172,80,Tây Ninh,6,5.75,5.25,5.5,,,,,,,,
80000173,80,Tây Ninh,6,5.75,,,,,6.5,6.75,,,,
80000174,80,Tây Ninh,7.25,6.25,,8,6.75,,,,,,,
80000175,80,Tây Ninh,6,6,2.25,,,,4.6,,,,,
80000176,80,Tây Ninh,4.5,4,,,,3.35,4.75,,,,,
80000177,80,Tây Ninh,3.25,5.5,,,,4.1,2.5,,,,,
80000178,80,Tây Ninh,5.25,5.75,7,,,,9,,,,,
80000179,80,Tây Ninh,6.25,6,5.75,5.75,,,,,,,,
80000180,80,Tây Ninh,4.25,5.75,,3.75,,,6.75,,,,,
80000181,80,Tây Ninh,4.75,5.75,,,5,,6,,,,,
80000182,80,Tây Ninh,3.5,5,,3.25,,,5.35,,,,,
80000183,80,Tây Ninh,5.25,6,,,6,5.25,,,,,,
80000184,80,Tây Ninh,4.25,5.25,3.5,,,,7.25,,,,,
80000185,80,Tây Ninh,5.75,6.5,,,,,8.75,7,,,,
80000186,80,Tây Ninh,3.75,5.5,,,,,4.1,,,,,Giáo dục kinh tế pháp luật=3.45
80000187,80,Tây Ninh,6.5,5,,5.75,5.35,,,,,,,
80000188,80,Tây Ninh,4.25,5.75,,,,,5.75,,,,,Giáo dục kinh tế pháp luật=4.95
80000189,80,Tây Ninh,5.25,6.25,,,,,7.5,7.75,,,,
80000190,80,Tây Ninh,3.5,5,,,,,5.25,,,,,Giáo dục kinh tế pháp luật=3.95
80000191,80,Tây Ninh,5.5,4.75,,3,4.25,,,,,,,
80000192,80,Tây Ninh,5.25,5,3.5,5.75,,,,,,,,
80000193,80,Tây Ninh,3.35,4.25,,,,,5,5.5,,,,
80000194,80,Tây Ninh,3.35,5.25,,,,,6.1,,,,,Giáo dục kinh tế pháp luật=6.75
80000195,80,Tây Ninh,2.6,5,,2.85,,,4.75,,,,,
80000196,80,Tây Ninh,6.25,6,,5,,,7.75,,,,,
80000197,80,Tây Ninh,8.25,6,,4.25,5,,,,,,,
80000198,80,Tây Ninh,3,6.75,,,,,8,5,,,,
80000199,80,Tây Ninh,4,6.5,,,,,6.5,,,,,Giáo dục kinh tế pháp luật=5.85
80000200,80,Tây Ninh,5,5.25,4.5,,,,4.35,,,,,
80000201,80,Tây Ninh,5.25,5.5,,,,,6.5,,,,,Giáo dục kinh tế pháp luật=5
80000202,80,Tây Ninh,5.75,4.75,,3.2,4.6,,,,,,,
80000203,80,Tây Ninh,3,3.5,,,,,7.25,3.95,,,,
80000204,80,Tây Ninh,6.5,6,,5.85,7,,,,,,,
80000205,80,Tây Ninh,6.75,5.75,,5,,,7.5,,,,,
80000206,80,Tây Ninh,5.25,6.75,,,,,7.25,6.75,,,,
80000207,80,Tây Ninh,8,6.25,5.5,5.6,,,,,,,,
80000208,80,Tây Ninh,3.95,4.5,,,,,3.6,,,,,Giáo dục kinh tế pháp luật=4.5
80000209,80,Tây Ninh,6,3.75,,2.35,3.35,,,,,,,
80000210,80,Tây Ninh,2.2,5.25,,,,4.35,6.35,,,,,
80000211,80,Tây Ninh,5.75,6,,3.6,3,,,,,,,
80000212,80,Tây Ninh,5.25,6.5,,3.85,6.6,,,,,,,
80000213,80,Tây Ninh,2.2,5,,,,,3.6,2.1,,,,
80000214,80,Tây Ninh,6.25,5.25,,,,,8.25,8.25,,,,
80000215,80,Tây Ninh,1.45,3.5,,,,,3.95,,,,,Giáo dục kinh tế pháp luật=4.6
80000216,80,Tây Ninh,2.5,5,,,,,,,,5,,Giáo dục kinh tế pháp luật=5.6
80000217,80,Tây Ninh,4.25,3.5,,,,,7.1,,,,,Giáo dục kinh tế pháp luật=5.2
80000218,80,Tây Ninh,4,4.75,,,,,7,,,,,Giáo dục kinh tế pháp luật=4.75
80000219,80,Tây Ninh,5.75,5,,,4,5.25,,,,,,
80000220,80,Tây Ninh,2.35,3.75,,,,,7,,,,,Giáo dục kinh tế pháp luật=4.85
80000221,80,Tây Ninh,3.85,3.5,,,,,4.85,3.1,,,,
80000222,80,Tây Ninh,6,4.5,2.5,4.5,,,,,,,,
80000223,80,Tây Ninh,3.5,4.75,4.75,,,,7,,,,,
80000224,80,Tây Ninh,6.75,3.5,,6.5,8.25,,,,,,,
80000225,80,Tây Ninh,3.5,5,3,,,,6,,,,,
80000226,80,Tây Ninh,3.5,5,,,,,6.1,5.5,,,,
80000227,80,Tây Ninh,2.85,3.25,,,,,6.75,4.25,,,,
80000228,80,Tây Ninh,7.75,6,,4.85,7.5,,,,,,,
80000229,80,Tây Ninh,4.75,6,,,,,8.25,7,,,,
80000230,80,Tây Ninh,4.25,6.5,,,,,6.7,6.1,,,,
80000231,80,Tây Ninh,5.25,5,,,,,7,,,,,Giáo dục kinh tế pháp luật=4.85
80000232,80,Tây Ninh,3.5,4.75,,3.75,,3,,,,,,
80000233,80,Tây Ninh,4.75,6,,,,,8.25,7,,,,
80000234,80,Tây Ninh,4.75,5,,,,,6.25,5.35,,,,
80000235,80,Tây Ninh,3.5,5.25,,,,,4.35,4.35,,,,
80000236,80,Tây Ninh,5.25,5.5,4,6.25,,,,,,,,
80000237,80,Tây Ninh,5,5.25,,3.75,5.75,,,,,,,
80000238,80,Tây Ninh,6.25,5.25,,4.5,5.1,,,,,,,
80000239,80,Tây Ninh,3.25,5.5,,3.75,,,3.35,,,,,
80000240,80,Tây Ninh,6.25,6.5,5,5,,,,,,,,
80000241,80,Tây Ninh,5.5,4.75,,5,4.6,,,,,,,
80000242,80,Tây Ninh,5,5,,4.35,5,,,,,,,
80000243,80,Tây Ninh,4.5,6.25,,,,,5.25,6.25,,,,
80000244,80,Tây Ninh,3.25,3,,,,,,5,,,,Giáo dục kinh tế pháp luật=5.5
80000245,80,Tây Ninh,4,3.25,,,,,4.5,4.5,,,,
80000246,80,Tây Ninh,3,3.5,,,,,5.75,4.1,,,,
80000247,80,Tây Ninh,4.5,4.25,,,,,5.45,,,,,Giáo dục kinh tế pháp luật=3.35
80000248,80,Tây Ninh,4.5,4.25,,,,4.45,,3.6,,,,
80000249,80,Tây Ninh,6.5,6.5,,5.6,6.1,,,,,,,
80000250,80,Tây Ninh,6.5,5,,6,5.1,,,,,,,
80000251,80,Tây Ninh,6.5,5.5,,6.5,6.5,,,,,,,
80000252,80,Tây Ninh,8.5,5,,4.6,4.85,,,,,,,
80000253,80,Tây Ninh,6.5,4.25,,4.5,4.35,,,,,,,
80000254,80,Tây Ninh,4.25,4.25,,,,,4.1,4,,,,
80000255,80,Tây Ninh,4,5.5,,,,,5.75,,,,,Giáo dục kinh tế pháp luật=6.5
80000256,80,Tây Ninh,3.6,5.25,,,,,4.6,3.7,,,,
80000257,80,Tây Ninh,3.25,6.5,,,,,7,,,,,Giáo dục kinh tế pháp luật=6.5
80000258,80,Tây Ninh,3.75,6,,,,,4.75,4.25,,,,
80000259,80,Tây Ninh,4.25,4.75,,2.95,,,6.6,,,,,
80000260,80,Tây Ninh,5,6.25,2.5,,,,6.85,,,,,
80000261,80,Tây Ninh,5.5,5.5,,,,,6.5,,,,,Giáo dục kinh tế pháp luật=6.75
