sbd,province_code,province_name,toan,ngu_van,ngoai_ngu,vat_li,hoa_hoc,sinh_hoc,lich_su,dia_li,gdcd,tin_hoc,cong_nghe,extra
20000282,20,Lạng Sơn,8,7,,6.25,6.85,,,,,,,
20000283,20,Lạng Sơn,7.75,6.25,6.75,,,,6.5,,,,,
20000284,20,Lạng Sơn,7.75,7,,6.1,6.25,,,,,,,
20000285,20,Lạng Sơn,3.25,4,,,,,4.1,3.75,,,,
20000286,20,Lạng Sơn,7,7,7.25,,,,,7,,,,
20000287,20,Lạng Sơn,2.35,3,,,,,4.25,2.75,,,,
20000288,20,Lạng Sơn,5.75,,,5.35,4.6,,,,,,,
20000289,20,Lạng Sơn,7,5.75,4,,,,,,,,,
20000290,20,Lạng Sơn,2,5.25,,,,,4.1,2.35,,,,
20000291,20,Lạng Sơn,9.25,6,9.75,7.5,,,,,,,,
20000292,20,Lạng Sơn,8.5,6.25,8.25,,,,,6.1,,,,
20000293,20,Lạng Sơn,8.5,6.75,6.5,,,,,,,,,
20000294,20,Lạng Sơn,8.25,7.75,5.75,7.25,,,,,,,,
20000295,20,Lạng Sơn,,6.25,,,,,8,7.75,,,,
20000296,20,Lạng Sơn,7.5,6.5,,8.5,8,,,,,,,
20000297,20,Lạng Sơn,3.6,2.75,,,,,3.75,2.35,,,,
20000298,20,Lạng Sơn,5,7,,,,,5.7,5.35,,,,
20000299,20,Lạng Sơn,9,8,6,7.25,,,,,,,,
20000300,20,Lạng Sơn,1.7,3.75,,,,,4,3.85,,,,
20000301,20,Lạng Sơn,6.25,7.75,6,,,,6.25,,,,,
20000302,20,Lạng Sơn,9,7.5,,8.25,9,,,,,,,
20000303,20,Lạng Sơn,5.5,7.5,3.25,,,,5.25,,,,,
20000304,20,Lạng Sơn,7,,,,6.5,6.1,,,,,,
20000305,20,Lạng Sơn,4.6,4.25,,,,,6.6,6.25,,,,
20000306,20,Lạng Sơn,1.5,3.25,,,,,4,3.5,,,,
20000307,20,Lạng Sơn,8.75,6,,8.75,7.5,,,,,,,
20000308,20,Lạng Sơn,7.25,5.25,,6.5,6.35,,,,,,,
20000309,20,Lạng Sơn,6.75,6.5,,,,,6.75,4.7,,,,
20000310,20,Lạng Sơn,6.75,7.5,8.75,,,,,7.25,,,,
20000311,20,Lạng Sơn,,5.25,,,,,7.5,5.25,,,,
20000312,20,Lạng Sơn,5.75,8.25,6,,,,9.5,,,,,
20000313,20,Lạng Sơn,2.25,5.75,,,,,4.75,3.1,,,,
20000314,20,Lạng Sơn,8.75,6.75,,,6.6,8.5,,,,,,
20000315,20,Lạng Sơn,7.75,,,7.75,6.6,,,,,,,
20000316,20,Lạng Sơn,8.25,6.5,3.75,4.5,,,,,,,,
20000317,20,Lạng Sơn,8.25,7.25,,6.5,8.75,,,,,,,
20000318,20,Lạng Sơn,6.75,7.25,4.5,6.5,,,,,,,,
20000319,20,Lạng Sơn,10,6.5,7.5,9,,,,,,,,
20000320,20,Lạng Sơn,5.85,8,7,3.5,,,,,,,,
20000321,20,Lạng Sơn,7.25,8,5.25,,,,8.5,,,,,
20000322,20,Lạng Sơn,8.5,6.5,,6,7,,,,,,,
20000323,20,Lạng Sơn,9.25,7,,7.25,9,,,,,,,
20000324,20,Lạng Sơn,2.85,4.75,,,,,3.6,3,,,,
20000325,20,Lạng Sơn,4.5,4.5,,,,,6.75,5.1,,,,
